,closeAsk,closeBid,complete,highAsk,highBid,lowAsk,lowBid,openAsk,openBid,time,volume
2574,1.84192,1.84152,True,1.8443,1.84402,1.84169,1.84141,1.84249,1.84221,2006-07-19T17:00:00.000000Z,3059
2575,1.84312,1.84272,True,1.84372,1.84332,1.84163,1.84123,1.84197,1.84157,2006-07-19T21:00:00.000000Z,1254
2576,1.84472,1.84432,True,1.84744,1.84704,1.84308,1.84268,1.8431,1.8427,2006-07-20T01:00:00.000000Z,1219
2577,1.84747,1.84719,True,1.848,1.84739,1.8429,1.8425,1.84477,1.84437,2006-07-20T05:00:00.000000Z,3978
2578,1.84971,1.84943,True,1.85201,1.85173,1.84548,1.8452,1.84749,1.84721,2006-07-20T09:00:00.000000Z,4881
2579,1.84874,1.84847,True,1.85174,1.85147,1.84794,1.84767,1.84976,1.84948,2006-07-20T13:00:00.000000Z,5035
2580,1.84897,1.84857,True,1.85129,1.85102,1.84799,1.84772,1.84874,1.84847,2006-07-20T17:00:00.000000Z,2503
2581,1.84825,1.84785,True,1.84982,1.84942,1.84725,1.84685,1.84893,1.84853,2006-07-20T21:00:00.000000Z,1063
2582,1.8497,1.8493,True,1.85015,1.84975,1.84803,1.84763,1.8482,1.8478,2006-07-21T01:00:00.000000Z,845
2583,1.85437,1.85409,True,1.85587,1.85559,1.84743,1.84708,1.84975,1.84935,2006-07-21T05:00:00.000000Z,4221
2584,1.85836,1.85809,True,1.8589,1.85862,1.85352,1.85324,1.85437,1.85409,2006-07-21T09:00:00.000000Z,4708
2585,1.85748,1.85721,True,1.85997,1.8597,1.85629,1.85602,1.85831,1.85804,2006-07-21T13:00:00.000000Z,4227
2586,1.85908,1.85808,True,1.85994,1.85931,1.85743,1.85716,1.85743,1.85716,2006-07-21T17:00:00.000000Z,1645
2587,1.86033,1.85883,True,1.86068,1.85918,1.85933,1.85783,1.85933,1.85783,2006-07-23T17:00:00.000000Z,546
2588,1.85509,1.85469,True,1.86049,1.85899,1.85469,1.85429,1.86033,1.85883,2006-07-23T21:00:00.000000Z,1481
2589,1.85465,1.85425,True,1.85549,1.85509,1.85285,1.85245,1.85499,1.85459,2006-07-24T01:00:00.000000Z,1395
2590,1.85187,1.85159,True,1.85475,1.85435,1.84827,1.84799,1.8546,1.8542,2006-07-24T05:00:00.000000Z,3712
2591,1.85401,1.85373,True,1.85541,1.85513,1.85064,1.85036,1.85187,1.85159,2006-07-24T09:00:00.000000Z,3827
2592,1.84986,1.84958,True,1.85416,1.85388,1.84866,1.84838,1.85406,1.85378,2006-07-24T13:00:00.000000Z,3678
2593,1.85141,1.85113,True,1.85145,1.85117,1.84857,1.84829,1.84981,1.84953,2006-07-24T17:00:00.000000Z,1861
2594,1.8461,1.8457,True,1.85225,1.85185,1.84485,1.84445,1.85136,1.85108,2006-07-24T21:00:00.000000Z,1614
2595,1.848,1.8476,True,1.84915,1.84875,1.84475,1.84435,1.84615,1.84575,2006-07-25T01:00:00.000000Z,1980
2596,1.8503,1.85002,True,1.8538,1.85344,1.84785,1.84745,1.84785,1.84745,2006-07-25T05:00:00.000000Z,4341
2597,1.85126,1.85098,True,1.85197,1.85169,1.84931,1.84903,1.85035,1.85007,2006-07-25T09:00:00.000000Z,2700
2598,1.84099,1.84071,True,1.853,1.85269,1.83874,1.83846,1.85121,1.85093,2006-07-25T13:00:00.000000Z,5981
2599,1.83959,1.83919,True,1.84125,1.84097,1.83926,1.83898,1.84094,1.84066,2006-07-25T17:00:00.000000Z,1766
2600,1.8408,1.8404,True,1.84185,1.84145,1.8394,1.839,1.83955,1.83915,2006-07-25T21:00:00.000000Z,1111
2601,1.842,1.8416,True,1.84225,1.84185,1.84055,1.84015,1.84075,1.84035,2006-07-26T01:00:00.000000Z,1269
2602,1.84011,1.83983,True,1.84295,1.84255,1.83919,1.83891,1.84215,1.84175,2006-07-26T05:00:00.000000Z,3648
2603,1.84281,1.84253,True,1.84376,1.84348,1.83977,1.83949,1.84026,1.83998,2006-07-26T09:00:00.000000Z,3585
2604,1.85039,1.85011,True,1.85099,1.85071,1.84196,1.84168,1.84276,1.84248,2006-07-26T13:00:00.000000Z,5032
2605,1.855,1.8546,True,1.8551,1.85481,1.84934,1.84906,1.85034,1.85006,2006-07-26T17:00:00.000000Z,3518
2606,1.85461,1.85421,True,1.8553,1.8549,1.8536,1.8532,1.85464,1.85424,2006-07-26T21:00:00.000000Z,1519
2607,1.85494,1.85454,True,1.85529,1.85489,1.85289,1.85249,1.85455,1.85415,2006-07-27T01:00:00.000000Z,1559
2608,1.86038,1.8601,True,1.86118,1.8609,1.85439,1.85399,1.85499,1.85459,2006-07-27T05:00:00.000000Z,4205
2609,1.86153,1.86125,True,1.86408,1.8638,1.8581,1.8573,1.86023,1.85995,2006-07-27T09:00:00.000000Z,4764
2610,1.86244,1.86216,True,1.8679,1.86762,1.86138,1.8611,1.86148,1.8612,2006-07-27T13:00:00.000000Z,5924
2611,1.85738,1.8571,True,1.86282,1.86254,1.85528,1.855,1.86234,1.86206,2006-07-27T17:00:00.000000Z,2685
2612,1.85579,1.85539,True,1.85879,1.85839,1.85554,1.85514,1.85736,1.85708,2006-07-27T21:00:00.000000Z,938
2613,1.85804,1.85764,True,1.85884,1.85844,1.85474,1.85434,1.85574,1.85534,2006-07-28T01:00:00.000000Z,1676
2614,1.85887,1.85859,True,1.86061,1.86033,1.85731,1.85691,1.85799,1.85759,2006-07-28T05:00:00.000000Z,3433
2615,1.86464,1.86384,True,1.86613,1.86533,1.85495,1.85424,1.85893,1.85865,2006-07-28T09:00:00.000000Z,5065
2616,1.86419,1.86391,True,1.86685,1.86657,1.86334,1.86306,1.86464,1.86384,2006-07-28T13:00:00.000000Z,6097
2617,1.86398,1.86298,True,1.86557,1.86529,1.86273,1.86173,1.86429,1.86401,2006-07-28T17:00:00.000000Z,2066
2618,1.86402,1.86302,True,1.86402,1.86302,1.86402,1.86302,1.86402,1.86302,2006-07-28T21:00:00.000000Z,1
2619,1.86389,1.86289,True,1.8643,1.8633,1.86311,1.86211,1.86344,1.86244,2006-07-30T17:00:00.000000Z,472
2620,1.86319,1.86279,True,1.86508,1.8642,1.86229,1.86151,1.8639,1.8629,2006-07-30T21:00:00.000000Z,1233
2621,1.86535,1.86505,True,1.86613,1.86573,1.862,1.8616,1.86325,1.86285,2006-07-31T01:00:00.000000Z,1703
2622,1.86606,1.86579,True,1.86652,1.86625,1.86275,1.86248,1.86544,1.86514,2006-07-31T05:00:00.000000Z,3160
2623,1.86819,1.86792,True,1.86819,1.86792,1.86334,1.86307,1.86602,1.86575,2006-07-31T09:00:00.000000Z,4026
2624,1.86824,1.86797,True,1.86879,1.86852,1.86464,1.86436,1.86799,1.86772,2006-07-31T13:00:00.000000Z,4952
2625,1.868,1.8676,True,1.86899,1.86872,1.86744,1.86717,1.86819,1.86792,2006-07-31T17:00:00.000000Z,1945
2626,1.86704,1.86664,True,1.86853,1.86813,1.8666,1.8662,1.86788,1.86748,2006-07-31T21:00:00.000000Z,984
2627,1.86399,1.86372,True,1.86855,1.86815,1.86389,1.86362,1.86694,1.86654,2006-08-01T01:00:00.000000Z,1522
2628,1.86644,1.86617,True,1.86834,1.86807,1.86297,1.8627,1.86389,1.86362,2006-08-01T05:00:00.000000Z,3291
2629,1.86499,1.86472,True,1.86895,1.86845,1.8637,1.8632,1.86646,1.86619,2006-08-01T09:00:00.000000Z,4094
2630,1.87549,1.87522,True,1.87584,1.87557,1.86419,1.86392,1.86494,1.86467,2006-08-01T13:00:00.000000Z,6530
2631,1.87644,1.87604,True,1.87655,1.87628,1.87469,1.87442,1.87549,1.87522,2006-08-01T17:00:00.000000Z,2031
2632,1.8771,1.8767,True,1.8778,1.8774,1.87565,1.87525,1.87644,1.87604,2006-08-01T21:00:00.000000Z,1279
2633,1.8764,1.8761,True,1.8789,1.8785,1.87615,1.87585,1.8771,1.8767,2006-08-02T01:00:00.000000Z,1599
2634,1.87579,1.87552,True,1.87734,1.87707,1.87485,1.87458,1.87643,1.87613,2006-08-02T05:00:00.000000Z,3292
2635,1.87684,1.87657,True,1.87786,1.87759,1.87339,1.87312,1.87583,1.87556,2006-08-02T09:00:00.000000Z,3934
2636,1.87739,1.87712,True,1.87979,1.87952,1.87439,1.87412,1.87679,1.87652,2006-08-02T13:00:00.000000Z,5239
2637,1.87737,1.87697,True,1.87869,1.87842,1.87594,1.87567,1.87735,1.87708,2006-08-02T17:00:00.000000Z,1753
2638,1.8764,1.876,True,1.87865,1.87825,1.87435,1.87395,1.87745,1.87705,2006-08-02T21:00:00.000000Z,1680
2639,1.8754,1.875,True,1.87805,1.87765,1.87379,1.87339,1.8764,1.876,2006-08-03T01:00:00.000000Z,2357
2640,1.8722,1.8719,True,1.87714,1.87687,1.87189,1.87162,1.87535,1.87495,2006-08-03T05:00:00.000000Z,3798
2641,1.88969,1.88942,True,1.89149,1.89122,1.87034,1.87007,1.8721,1.8718,2006-08-03T09:00:00.000000Z,6605
2642,1.88735,1.88705,True,1.8914,1.89113,1.8843,1.884,1.88967,1.8894,2006-08-03T13:00:00.000000Z,6567
2643,1.8878,1.8874,True,1.8898,1.8895,1.88639,1.88609,1.8873,1.887,2006-08-03T17:00:00.000000Z,2112
2644,1.88735,1.88695,True,1.8885,1.8881,1.88578,1.88538,1.88785,1.88745,2006-08-03T21:00:00.000000Z,1385
2645,1.88585,1.88555,True,1.88875,1.88835,1.88545,1.88505,1.8873,1.8869,2006-08-04T01:00:00.000000Z,1251
2646,1.89172,1.89145,True,1.89255,1.89228,1.88575,1.88545,1.88595,1.88565,2006-08-04T05:00:00.000000Z,3553
2647,1.9071,1.9067,True,1.90755,1.90715,1.88982,1.88955,1.89157,1.8913,2006-08-04T09:00:00.000000Z,5687
2648,1.90935,1.90895,True,1.9131,1.9127,1.90465,1.90425,1.90715,1.90675,2006-08-04T13:00:00.000000Z,6568
2649,1.9084,1.9074,True,1.9103,1.9099,1.90815,1.90715,1.9094,1.909,2006-08-04T17:00:00.000000Z,1768
2650,1.9084,1.9074,True,1.9084,1.9074,1.9084,1.9074,1.9084,1.9074,2006-08-04T21:00:00.000000Z,1
2651,1.90805,1.90705,True,1.90885,1.90785,1.90765,1.90665,1.90857,1.90757,2006-08-06T17:00:00.000000Z,353
2652,1.90755,1.90715,True,1.90915,1.90815,1.9066,1.9062,1.908,1.907,2006-08-06T21:00:00.000000Z,1219
2653,1.9066,1.9062,True,1.90811,1.90771,1.90585,1.90545,1.90755,1.90715,2006-08-07T01:00:00.000000Z,905
2654,1.90854,1.90814,True,1.90902,1.90874,1.90459,1.90431,1.90663,1.90623,2006-08-07T05:00:00.000000Z,3039
2655,1.91046,1.91018,True,1.91086,1.91058,1.90559,1.90531,1.90849,1.90809,2006-08-07T09:00:00.000000Z,4055
2656,1.90856,1.90828,True,1.91171,1.91143,1.90821,1.90793,1.91061,1.91033,2006-08-07T13:00:00.000000Z,3727
2657,1.90713,1.90673,True,1.90874,1.90846,1.90506,1.90478,1.90841,1.90813,2006-08-07T17:00:00.000000Z,2210
2658,1.90625,1.90585,True,1.90757,1.90717,1.90397,1.90357,1.90707,1.90667,2006-08-07T21:00:00.000000Z,1088
2659,1.9052,1.9048,True,1.9062,1.9058,1.9036,1.9032,1.9062,1.9058,2006-08-08T01:00:00.000000Z,1127
2660,1.90629,1.90601,True,1.90756,1.90728,1.90465,1.90425,1.90515,1.90475,2006-08-08T05:00:00.000000Z,2989
2661,1.90557,1.90529,True,1.90649,1.90621,1.90474,1.90446,1.90624,1.90596,2006-08-08T09:00:00.000000Z,2600
2662,1.90666,1.90638,True,1.90886,1.90858,1.90527,1.90499,1.90552,1.90524,2006-08-08T13:00:00.000000Z,3457
2663,1.9078,1.9075,True,1.91504,1.91404,1.90512,1.90412,1.90666,1.90638,2006-08-08T17:00:00.000000Z,5341
2664,1.89984,1.89944,True,1.9084,1.9081,1.89755,1.89715,1.9078,1.9075,2006-08-08T21:00:00.000000Z,2489
2665,1.9015,1.9011,True,1.90175,1.90135,1.89845,1.89805,1.8998,1.8994,2006-08-09T01:00:00.000000Z,1464
2666,1.90861,1.90833,True,1.91072,1.91044,1.9002,1.8998,1.90153,1.90113,2006-08-09T05:00:00.000000Z,4568
2667,1.90855,1.90827,True,1.91131,1.91103,1.90497,1.90469,1.90861,1.90833,2006-08-09T09:00:00.000000Z,4435
2668,1.90864,1.90836,True,1.91085,1.91057,1.9075,1.90722,1.90855,1.90827,2006-08-09T13:00:00.000000Z,3951
2669,1.90479,1.90451,True,1.90884,1.90856,1.90438,1.9041,1.90872,1.90844,2006-08-09T17:00:00.000000Z,1985
2670,1.90495,1.90455,True,1.90715,1.90675,1.9043,1.9039,1.9049,1.90462,2006-08-09T21:00:00.000000Z,1522
2671,1.90626,1.90586,True,1.9077,1.9073,1.90475,1.90435,1.90495,1.90455,2006-08-10T01:00:00.000000Z,1429
2672,1.90186,1.90158,True,1.90911,1.90883,1.89831,1.89803,1.9063,1.9059,2006-08-10T05:00:00.000000Z,5595
2673,1.90157,1.90129,True,1.90568,1.90498,1.90001,1.89961,1.90171,1.90143,2006-08-10T09:00:00.000000Z,4645
2674,1.88962,1.88934,True,1.90317,1.90289,1.88699,1.88671,1.90147,1.90119,2006-08-10T13:00:00.000000Z,6615
2675,1.8936,1.8932,True,1.89495,1.89467,1.88902,1.88874,1.88967,1.88939,2006-08-10T17:00:00.000000Z,2140
2676,1.89445,1.89405,True,1.89515,1.89475,1.89345,1.89305,1.89362,1.89322,2006-08-10T21:00:00.000000Z,1230
2677,1.8944,1.894,True,1.89465,1.89425,1.89269,1.89229,1.89447,1.89407,2006-08-11T01:00:00.000000Z,1497
2678,1.89779,1.89751,True,1.8984,1.89812,1.8898,1.8894,1.8945,1.8941,2006-08-11T05:00:00.000000Z,4424
2679,1.89071,1.89041,True,1.89914,1.89886,1.8892,1.8886,1.89779,1.89751,2006-08-11T09:00:00.000000Z,4313
2680,1.89144,1.89116,True,1.89839,1.89811,1.8897,1.8894,1.89073,1.89043,2006-08-11T13:00:00.000000Z,5290
2681,1.8903,1.8893,True,1.89189,1.89161,1.88949,1.88921,1.89144,1.89116,2006-08-11T17:00:00.000000Z,1962
2682,1.89175,1.89075,True,1.89185,1.89085,1.89045,1.88945,1.89125,1.89025,2006-08-13T17:00:00.000000Z,340
2683,1.89375,1.89335,True,1.8938,1.8934,1.88985,1.88885,1.89145,1.89045,2006-08-13T21:00:00.000000Z,1200
2684,1.89419,1.89379,True,1.89535,1.89495,1.89325,1.89285,1.8937,1.8933,2006-08-14T01:00:00.000000Z,920
2685,1.88747,1.88719,True,1.89432,1.89404,1.88667,1.88639,1.8943,1.8939,2006-08-14T05:00:00.000000Z,3766
2686,1.88746,1.88718,True,1.88967,1.88939,1.88444,1.88416,1.88742,1.88714,2006-08-14T09:00:00.000000Z,3729
2687,1.89024,1.88996,True,1.89391,1.89363,1.88746,1.88718,1.88756,1.88728,2006-08-14T13:00:00.000000Z,4178
2688,1.88781,1.88753,True,1.89039,1.89011,1.88709,1.88681,1.89014,1.88986,2006-08-14T17:00:00.000000Z,1822
2689,1.88975,1.88935,True,1.8911,1.8907,1.88774,1.88746,1.88781,1.88753,2006-08-14T21:00:00.000000Z,1238
2690,1.89085,1.89045,True,1.8918,1.8914,1.8864,1.886,1.88972,1.88932,2006-08-15T01:00:00.000000Z,1484
2691,1.88747,1.88687,True,1.89367,1.89327,1.887,1.88635,1.89095,1.89055,2006-08-15T05:00:00.000000Z,4062
2692,1.89472,1.89422,True,1.89592,1.89512,1.88601,1.88541,1.88747,1.88687,2006-08-15T09:00:00.000000Z,4942
2693,1.89434,1.89406,True,1.89803,1.89775,1.89332,1.89282,1.89492,1.89442,2006-08-15T13:00:00.000000Z,5162
2694,1.89386,1.89346,True,1.89524,1.89496,1.89289,1.89261,1.89439,1.89411,2006-08-15T17:00:00.000000Z,1600
2695,1.89355,1.89315,True,1.89485,1.89445,1.89249,1.89209,1.89382,1.89342,2006-08-15T21:00:00.000000Z,1395
2696,1.89385,1.89345,True,1.89485,1.89445,1.89265,1.89225,1.89358,1.89318,2006-08-16T01:00:00.000000Z,820
2697,1.89088,1.89053,True,1.8947,1.8943,1.88925,1.8889,1.89392,1.89352,2006-08-16T05:00:00.000000Z,3406
2698,1.89869,1.89841,True,1.89959,1.89931,1.88821,1.88793,1.89083,1.89048,2006-08-16T09:00:00.000000Z,4668
2699,1.89869,1.89841,True,1.90264,1.90236,1.89789,1.89761,1.89874,1.89846,2006-08-16T13:00:00.000000Z,4761
2700,1.8956,1.8952,True,1.89879,1.89851,1.89469,1.89441,1.89864,1.89836,2006-08-16T17:00:00.000000Z,2011
2701,1.8978,1.8974,True,1.89785,1.89745,1.89535,1.89495,1.8956,1.8952,2006-08-16T21:00:00.000000Z,1185
2702,1.8972,1.8968,True,1.8981,1.8977,1.89654,1.89614,1.89785,1.89745,2006-08-17T01:00:00.000000Z,807
2703,1.8981,1.8976,True,1.9016,1.90035,1.89547,1.8947,1.89715,1.89675,2006-08-17T05:00:00.000000Z,3875
2704,1.89559,1.89531,True,1.898,1.89771,1.89349,1.89321,1.89795,1.89745,2006-08-17T09:00:00.000000Z,3941
2705,1.88978,1.8895,True,1.89759,1.89731,1.88963,1.88935,1.89564,1.89536,2006-08-17T13:00:00.000000Z,5162
2706,1.8852,1.8848,True,1.89023,1.88995,1.88236,1.88208,1.88983,1.88955,2006-08-17T17:00:00.000000Z,2758
2707,1.885,1.8846,True,1.88655,1.88615,1.8845,1.8841,1.88505,1.88465,2006-08-17T21:00:00.000000Z,1019
2708,1.8863,1.8859,True,1.8867,1.8863,1.88485,1.88445,1.885,1.8846,2006-08-18T01:00:00.000000Z,781
2709,1.88454,1.88426,True,1.8871,1.8867,1.88269,1.88241,1.88633,1.88593,2006-08-18T05:00:00.000000Z,3056
2710,1.88106,1.88078,True,1.88559,1.88531,1.87819,1.87791,1.88454,1.88426,2006-08-18T09:00:00.000000Z,4894
2711,1.88054,1.88026,True,1.88592,1.88564,1.87776,1.87748,1.88101,1.88073,2006-08-18T13:00:00.000000Z,5256
2712,1.88189,1.88089,True,1.88237,1.88153,1.87969,1.87941,1.88039,1.88011,2006-08-18T17:00:00.000000Z,1901
2713,1.88118,1.88018,True,1.88209,1.88109,1.8811,1.8801,1.88146,1.88046,2006-08-20T17:00:00.000000Z,374
2714,1.88359,1.88319,True,1.88425,1.88385,1.88125,1.88025,1.88132,1.88032,2006-08-20T21:00:00.000000Z,1215
2715,1.8863,1.8859,True,1.8881,1.8877,1.88359,1.88319,1.88359,1.88319,2006-08-21T01:00:00.000000Z,1804
2716,1.89556,1.89528,True,1.89661,1.89633,1.88545,1.88505,1.8863,1.8859,2006-08-21T05:00:00.000000Z,3963
2717,1.89606,1.89578,True,1.89856,1.89828,1.89391,1.89363,1.89541,1.89513,2006-08-21T09:00:00.000000Z,4597
2718,1.89487,1.89459,True,1.89984,1.89956,1.89456,1.89428,1.89611,1.89583,2006-08-21T13:00:00.000000Z,4204
2719,1.8945,1.8941,True,1.89573,1.89545,1.89337,1.89309,1.89482,1.89454,2006-08-21T17:00:00.000000Z,1687
2720,1.89135,1.89095,True,1.89453,1.89413,1.89055,1.89015,1.8944,1.894,2006-08-21T21:00:00.000000Z,1906
2721,1.89245,1.89205,True,1.8932,1.8928,1.88969,1.88929,1.89135,1.89095,2006-08-22T01:00:00.000000Z,1559
2722,1.89068,1.89018,True,1.8953,1.8949,1.89027,1.88999,1.89243,1.89203,2006-08-22T05:00:00.000000Z,3065
2723,1.89031,1.89003,True,1.89427,1.89399,1.88747,1.88719,1.89086,1.89036,2006-08-22T09:00:00.000000Z,5090
2724,1.88862,1.88834,True,1.89085,1.89057,1.88674,1.88646,1.89037,1.89009,2006-08-22T13:00:00.000000Z,4803
2725,1.88842,1.88802,True,1.88907,1.88879,1.88577,1.88549,1.88857,1.88829,2006-08-22T17:00:00.000000Z,2205
2726,1.8881,1.8877,True,1.88955,1.88915,1.88695,1.88655,1.88837,1.88797,2006-08-22T21:00:00.000000Z,1080
2727,1.8876,1.8872,True,1.8888,1.8884,1.88655,1.88615,1.88825,1.88785,2006-08-23T01:00:00.000000Z,1338
2728,1.89095,1.89065,True,1.89343,1.89313,1.8872,1.8868,1.88756,1.88716,2006-08-23T05:00:00.000000Z,3015
2729,1.89494,1.89467,True,1.89549,1.89522,1.89085,1.89055,1.891,1.8907,2006-08-23T09:00:00.000000Z,3190
2730,1.89199,1.89172,True,1.9,1.89942,1.89025,1.88998,1.89499,1.89472,2006-08-23T13:00:00.000000Z,6113
2731,1.89375,1.89335,True,1.89443,1.89416,1.89179,1.89152,1.89204,1.89177,2006-08-23T17:00:00.000000Z,1921
2732,1.89174,1.89134,True,1.89415,1.89375,1.89159,1.89119,1.8938,1.8934,2006-08-23T21:00:00.000000Z,1231
2733,1.89184,1.89144,True,1.8923,1.8919,1.88969,1.88929,1.89169,1.89129,2006-08-24T01:00:00.000000Z,1381
2734,1.8937,1.8934,True,1.8945,1.8942,1.88745,1.88715,1.89184,1.89144,2006-08-24T05:00:00.000000Z,3765
2735,1.89419,1.89392,True,1.89642,1.8955,1.89209,1.89182,1.89365,1.89335,2006-08-24T09:00:00.000000Z,3916
2736,1.88966,1.88939,True,1.8978,1.8972,1.88781,1.88754,1.89419,1.89392,2006-08-24T13:00:00.000000Z,5702
2737,1.887,1.8866,True,1.88981,1.88954,1.88614,1.88587,1.88961,1.88934,2006-08-24T17:00:00.000000Z,1607
2738,1.88775,1.88735,True,1.8885,1.8881,1.8856,1.8852,1.88716,1.88676,2006-08-24T21:00:00.000000Z,1627
2739,1.888,1.8876,True,1.88925,1.88885,1.8873,1.8869,1.88785,1.88745,2006-08-25T01:00:00.000000Z,1152
2740,1.88702,1.88675,True,1.88865,1.88825,1.88305,1.88275,1.88795,1.88755,2006-08-25T05:00:00.000000Z,4094
2741,1.88766,1.88739,True,1.89179,1.89152,1.88527,1.885,1.88716,1.88689,2006-08-25T09:00:00.000000Z,3596
2742,1.88686,1.88658,True,1.89162,1.89134,1.8844,1.8841,1.88761,1.88734,2006-08-25T13:00:00.000000Z,5177
2743,1.88752,1.88652,True,1.88835,1.88798,1.88593,1.88565,1.88681,1.88653,2006-08-25T17:00:00.000000Z,1429
2744,1.88752,1.88652,True,1.88752,1.88652,1.88752,1.88652,1.88752,1.88652,2006-08-25T21:00:00.000000Z,1
2745,1.88865,1.88765,True,1.88961,1.88861,1.88835,1.88735,1.88859,1.88759,2006-08-27T17:00:00.000000Z,136
2746,1.8889,1.8885,True,1.88905,1.88865,1.8867,1.8857,1.88865,1.88765,2006-08-27T21:00:00.000000Z,988
2747,1.89145,1.89105,True,1.89195,1.89155,1.88855,1.88815,1.8889,1.8885,2006-08-28T01:00:00.000000Z,1326
2748,1.89465,1.89425,True,1.89635,1.89595,1.8907,1.8903,1.89145,1.89105,2006-08-28T05:00:00.000000Z,2297
2749,1.89473,1.89446,True,1.89618,1.89586,1.894,1.8936,1.8946,1.8942,2006-08-28T09:00:00.000000Z,2379
2750,1.89663,1.89636,True,1.89925,1.89898,1.89445,1.89418,1.89475,1.89448,2006-08-28T13:00:00.000000Z,2747
2751,1.89297,1.8927,True,1.89682,1.89655,1.89274,1.89247,1.89668,1.89641,2006-08-28T17:00:00.000000Z,1527
2752,1.8972,1.8968,True,1.89755,1.89715,1.89274,1.89247,1.89287,1.8926,2006-08-28T21:00:00.000000Z,1219
2753,1.89875,1.89835,True,1.89906,1.89866,1.89625,1.89585,1.8972,1.8968,2006-08-29T01:00:00.000000Z,1131
2754,1.90043,1.90013,True,1.9029,1.9026,1.897,1.8967,1.8987,1.8983,2006-08-29T05:00:00.000000Z,3688
2755,1.8981,1.8978,True,1.90203,1.90173,1.89765,1.89735,1.90053,1.90023,2006-08-29T09:00:00.000000Z,3839
2756,1.89119,1.89092,True,1.9017,1.9006,1.89001,1.88974,1.89808,1.89778,2006-08-29T13:00:00.000000Z,5215
2757,1.89834,1.89806,True,1.9003,1.9,1.8909,1.8904,1.89124,1.89097,2006-08-29T17:00:00.000000Z,3646
2758,1.8997,1.8993,True,1.90014,1.89974,1.89785,1.89745,1.89834,1.89806,2006-08-29T21:00:00.000000Z,1473
2759,1.9001,1.8997,True,1.90105,1.90065,1.89739,1.89699,1.89974,1.89934,2006-08-30T01:00:00.000000Z,1531
2760,1.90094,1.90067,True,1.90279,1.90252,1.89825,1.89785,1.9001,1.8997,2006-08-30T05:00:00.000000Z,3358
2761,1.90244,1.90217,True,1.90472,1.90445,1.90048,1.90018,1.90084,1.90057,2006-08-30T09:00:00.000000Z,4073
2762,1.90275,1.90248,True,1.9063,1.90603,1.9022,1.90193,1.90249,1.90222,2006-08-30T13:00:00.000000Z,4583
2763,1.90464,1.90424,True,1.90515,1.90488,1.90275,1.90248,1.90275,1.90248,2006-08-30T17:00:00.000000Z,1580
2764,1.90535,1.90495,True,1.90585,1.90545,1.90329,1.90289,1.90464,1.90424,2006-08-30T21:00:00.000000Z,1022
2765,1.9039,1.9035,True,1.90585,1.90545,1.90385,1.90345,1.9052,1.9048,2006-08-31T01:00:00.000000Z,1382
2766,1.90663,1.90633,True,1.90877,1.9085,1.90385,1.90345,1.90388,1.90348,2006-08-31T05:00:00.000000Z,3574
2767,1.90794,1.90767,True,1.90928,1.90898,1.9059,1.90512,1.90647,1.90617,2006-08-31T09:00:00.000000Z,4442
2768,1.9024,1.90213,True,1.90889,1.90862,1.89964,1.89937,1.90799,1.90772,2006-08-31T13:00:00.000000Z,6203
2769,1.90485,1.90445,True,1.90515,1.90488,1.90199,1.90172,1.90235,1.90208,2006-08-31T17:00:00.000000Z,2070
2770,1.90395,1.90355,True,1.90542,1.90502,1.9021,1.9017,1.9048,1.9044,2006-08-31T21:00:00.000000Z,1072
2771,1.9042,1.9038,True,1.90464,1.90424,1.90335,1.90295,1.90405,1.90365,2006-09-01T01:00:00.000000Z,903
2772,1.90477,1.9045,True,1.90531,1.90504,1.90274,1.90247,1.9042,1.9038,2006-09-01T05:00:00.000000Z,2489
2773,1.89804,1.89777,True,1.90574,1.90547,1.89579,1.89552,1.90484,1.90457,2006-09-01T09:00:00.000000Z,4710
2774,1.90558,1.90531,True,1.90704,1.90677,1.89613,1.89586,1.89804,1.89777,2006-09-01T13:00:00.000000Z,6594
2775,1.90584,1.90484,True,1.90704,1.90677,1.90434,1.90407,1.90558,1.90531,2006-09-01T17:00:00.000000Z,1419
2776,1.9059,1.9049,True,1.9059,1.9049,1.9059,1.9049,1.9059,1.9049,2006-09-01T21:00:00.000000Z,1
2777,1.90615,1.90515,True,1.9066,1.9056,1.90608,1.90508,1.90608,1.90508,2006-09-03T17:00:00.000000Z,132
2778,1.9072,1.9068,True,1.90795,1.90715,1.90575,1.90475,1.90615,1.90515,2006-09-03T21:00:00.000000Z,1284
2779,1.9076,1.9072,True,1.908,1.9076,1.90679,1.90639,1.90715,1.90675,2006-09-04T01:00:00.000000Z,732
2780,1.9042,1.9039,True,1.9083,1.9079,1.9042,1.9039,1.90765,1.90725,2006-09-04T05:00:00.000000Z,2946
2781,1.90467,1.90437,True,1.9068,1.9065,1.90332,1.90302,1.9043,1.904,2006-09-04T09:00:00.000000Z,2556
2782,1.90617,1.90577,True,1.90677,1.90647,1.90317,1.90287,1.9047,1.9044,2006-09-04T13:00:00.000000Z,2334
2783,1.90727,1.90677,True,1.90749,1.90699,1.90472,1.90432,1.90617,1.90577,2006-09-04T17:00:00.000000Z,1203
2784,1.90367,1.90327,True,1.90734,1.90684,1.9034,1.903,1.90722,1.90672,2006-09-04T21:00:00.000000Z,1050
2785,1.9037,1.9033,True,1.9049,1.9045,1.90334,1.90294,1.90365,1.90325,2006-09-05T01:00:00.000000Z,1137
